geneId	chromosome	geneStart	geneEnd	paralogId	paralogChr	paralogStart	paralogEnd
AT1G23410.TAIR10	Chr1	8314924	8315531	AT4G02890.TAIR10	Chr4	1278530	1280028
AT1G23410.TAIR10	Chr1	8314924	8315531	AT4G05050.TAIR10	Chr4	2588004	2589139
AT1G23410.TAIR10	Chr1	8314924	8315531	AT3G52590.TAIR10	Chr3	19505629	19506932
AT1G23410.TAIR10	Chr1	8314924	8315531	AT5G20620.TAIR10	Chr5	6973071	6974946
AT1G23410.TAIR10	Chr1	8314924	8315531	AT3G09790.TAIR10	Chr3	3003862	3006192
AT1G23410.TAIR10	Chr1	8314924	8315531	AT5G03240.TAIR10	Chr5	771725	773515
AT1G23410.TAIR10	Chr1	8314924	8315531	AT2G36170.TAIR10	Chr2	15172094	15173280
AT1G23465.TAIR10	Chr1	8330055	8330938	AT1G29960.TAIR10	Chr1	10494707	10496170
AT1G23490.TAIR10	Chr1	8336683	8338672	AT1G70490.TAIR10	Chr1	26563924	26565789
AT1G23490.TAIR10	Chr1	8336683	8338672	AT1G10630.TAIR10	Chr1	3512795	3514729
AT1G23490.TAIR10	Chr1	8336683	8338672	AT3G62290.TAIR10	Chr3	23051544	23053817
AT1G23490.TAIR10	Chr1	8336683	8338672	AT5G14670.TAIR10	Chr5	4729319	4730495
AT1G23490.TAIR10	Chr1	8336683	8338672	AT2G47170.TAIR10	Chr2	19366623	19368840
AT1G23720.TAIR10	Chr1	8388655	8391540	AT5G06630.TAIR10	Chr5	2036361	2037843
AT1G23720.TAIR10	Chr1	8388655	8391540	AT3G54590.TAIR10	Chr3	20206160	20208472
AT1G23720.TAIR10	Chr1	8388655	8391540	AT5G06640.TAIR10	Chr5	2039859	2041928
AT1G23720.TAIR10	Chr1	8388655	8391540	AT3G54580.TAIR10	Chr3	20200688	20203782
AT1G23720.TAIR10	Chr1	8388655	8391540	AT4G08380.TAIR10	Chr4	5311093	5312406
AT1G23720.TAIR10	Chr1	8388655	8391540	AT1G26240.TAIR10	Chr1	9078140	9079576
AT1G23720.TAIR10	Chr1	8388655	8391540	AT1G26250.TAIR10	Chr1	9083838	9085464
AT1G23720.TAIR10	Chr1	8388655	8391540	AT3G28550.TAIR10	Chr3	10700707	10703929
AT1G23720.TAIR10	Chr1	8388655	8391540	AT1G12040.TAIR10	Chr1	4070124	4072567
AT1G23720.TAIR10	Chr1	8388655	8391540	AT2G24980.TAIR10	Chr2	10622453	10624132
AT1G23720.TAIR10	Chr1	8388655	8391540	AT4G08410.TAIR10	Chr4	5339086	5341209
AT1G23720.TAIR10	Chr1	8388655	8391540	AT5G35190.TAIR10	Chr5	13434181	13435167
AT1G23720.TAIR10	Chr1	8388655	8391540	AT4G08400.TAIR10	Chr4	5323800	5325341
AT1G23720.TAIR10	Chr1	8388655	8391540	AT4G13390.TAIR10	Chr4	7783818	7785326
AT1G24120.TAIR10	Chr1	8529143	8532212	AT5G03710.TAIR10	Chr5	971107	971627
AT1G24240.TAIR10	Chr1	8586353	8588116	AT4G11630.TAIR10	Chr4	7019700	7021348
AT1G24240.TAIR10	Chr1	8586353	8588116	AT5G11750.TAIR10	Chr5	3787230	3789212
AT1G24280.TAIR10	Chr1	8609445	8612580	AT5G13110.TAIR10	Chr5	4158811	4161820
AT1G24380.TAIR10	Chr1	8646056	8647609	AT4G10230.TAIR10	Chr4	6366261	6367185
AT1G24380.TAIR10	Chr1	8646056	8647609	AT2G13760.TAIR10	Chr2	5734955	5735644
AT1G24764.TAIR10	Chr1	8759533	8763355	AT1G68060.TAIR10	Chr1	25510941	25514500
AT1G24793.TAIR10	Chr1	8767562	8769438	AT1G25145.TAIR10	Chr1	8818867	8820736
AT1G24793.TAIR10	Chr1	8767562	8769438	AT1G25054.TAIR10	Chr1	8798483	8806360
AT1G24793.TAIR10	Chr1	8767562	8769438	AT1G24880.TAIR10	Chr1	8775901	8783775
AT1G24793.TAIR10	Chr1	8767562	8769438	AT1G25210.TAIR10	Chr1	8833018	8835112
AT1G24800.TAIR10	Chr1	8769660	8771251	AT1G25055.TAIR10	Chr1	8806607	8808156
AT1G24800.TAIR10	Chr1	8769660	8771251	AT1G25211.TAIR10	Chr1	8835386	8837007
AT1G24800.TAIR10	Chr1	8769660	8771251	AT1G24881.TAIR10	Chr1	8784036	8785634
AT1G24800.TAIR10	Chr1	8769660	8771251	AT1G25150.TAIR10	Chr1	8821008	8822533
AT1G24807.TAIR10	Chr1	8771766	8773535	AT1G25083.TAIR10	Chr1	8808549	8810443
AT1G24807.TAIR10	Chr1	8771766	8773535	AT1G25220.TAIR10	Chr1	8836835	8839549
AT1G24807.TAIR10	Chr1	8771766	8773535	AT1G24909.TAIR10	Chr1	8785785	8787914
AT1G24807.TAIR10	Chr1	8771766	8773535	AT5G57890.TAIR10	Chr5	23447407	23449679
AT1G24807.TAIR10	Chr1	8771766	8773535	AT1G25155.TAIR10	Chr1	8822692	8824821
AT1G24822.TAIR10	Chr1	8774997	8777882	AT1G24996.TAIR10	Chr1	8799520	8800410
AT1G24822.TAIR10	Chr1	8774997	8777882	AT1G25097.TAIR10	Chr1	8811905	8814788
AT1G24880.TAIR10	Chr1	8775901	8783775	AT1G25145.TAIR10	Chr1	8818867	8820736
AT1G24880.TAIR10	Chr1	8775901	8783775	AT1G25054.TAIR10	Chr1	8798483	8806360
AT1G24880.TAIR10	Chr1	8775901	8783775	AT1G24793.TAIR10	Chr1	8767562	8769438
AT1G24880.TAIR10	Chr1	8775901	8783775	AT1G25210.TAIR10	Chr1	8833018	8835112
AT1G24851.TAIR10	Chr1	8778280	8779056	AT1G25112.TAIR10	Chr1	8815186	8815962
AT1G24851.TAIR10	Chr1	8778280	8779056	AT1G25025.TAIR10	Chr1	8800808	8801584
AT1G24851.TAIR10	Chr1	8778280	8779056	AT1G25180.TAIR10	Chr1	8829564	8830340
AT1G24881.TAIR10	Chr1	8784036	8785634	AT1G24800.TAIR10	Chr1	8769660	8771251
AT1G24881.TAIR10	Chr1	8784036	8785634	AT1G25055.TAIR10	Chr1	8806607	8808156
AT1G24881.TAIR10	Chr1	8784036	8785634	AT1G25211.TAIR10	Chr1	8835386	8837007
AT1G24881.TAIR10	Chr1	8784036	8785634	AT1G25150.TAIR10	Chr1	8821008	8822533
AT1G24909.TAIR10	Chr1	8785785	8787914	AT1G24807.TAIR10	Chr1	8771766	8773535
AT1G24909.TAIR10	Chr1	8785785	8787914	AT1G25083.TAIR10	Chr1	8808549	8810443
AT1G24909.TAIR10	Chr1	8785785	8787914	AT1G25220.TAIR10	Chr1	8836835	8839549
AT1G24909.TAIR10	Chr1	8785785	8787914	AT5G57890.TAIR10	Chr5	23447407	23449679
AT1G24909.TAIR10	Chr1	8785785	8787914	AT1G25155.TAIR10	Chr1	8822692	8824821
AT1G25054.TAIR10	Chr1	8798483	8806360	AT1G25145.TAIR10	Chr1	8818867	8820736
AT1G25054.TAIR10	Chr1	8798483	8806360	AT1G24793.TAIR10	Chr1	8767562	8769438
AT1G25054.TAIR10	Chr1	8798483	8806360	AT1G24880.TAIR10	Chr1	8775901	8783775
AT1G25054.TAIR10	Chr1	8798483	8806360	AT1G25210.TAIR10	Chr1	8833018	8835112
AT1G24996.TAIR10	Chr1	8799520	8800410	AT1G24822.TAIR10	Chr1	8774997	8777882
AT1G24996.TAIR10	Chr1	8799520	8800410	AT1G25097.TAIR10	Chr1	8811905	8814788
AT1G25025.TAIR10	Chr1	8800808	8801584	AT1G24851.TAIR10	Chr1	8778280	8779056
AT1G25025.TAIR10	Chr1	8800808	8801584	AT1G25112.TAIR10	Chr1	8815186	8815962
AT1G25025.TAIR10	Chr1	8800808	8801584	AT1G25180.TAIR10	Chr1	8829564	8830340
AT1G25055.TAIR10	Chr1	8806607	8808156	AT1G24800.TAIR10	Chr1	8769660	8771251
AT1G25055.TAIR10	Chr1	8806607	8808156	AT1G25211.TAIR10	Chr1	8835386	8837007
AT1G25055.TAIR10	Chr1	8806607	8808156	AT1G24881.TAIR10	Chr1	8784036	8785634
AT1G25055.TAIR10	Chr1	8806607	8808156	AT1G25150.TAIR10	Chr1	8821008	8822533
AT1G25083.TAIR10	Chr1	8808549	8810443	AT1G24807.TAIR10	Chr1	8771766	8773535
AT1G25083.TAIR10	Chr1	8808549	8810443	AT1G25220.TAIR10	Chr1	8836835	8839549
AT1G25083.TAIR10	Chr1	8808549	8810443	AT1G24909.TAIR10	Chr1	8785785	8787914
AT1G25083.TAIR10	Chr1	8808549	8810443	AT5G57890.TAIR10	Chr5	23447407	23449679
AT1G25083.TAIR10	Chr1	8808549	8810443	AT1G25155.TAIR10	Chr1	8822692	8824821
AT1G25097.TAIR10	Chr1	8811905	8814788	AT1G24996.TAIR10	Chr1	8799520	8800410
AT1G25097.TAIR10	Chr1	8811905	8814788	AT1G24822.TAIR10	Chr1	8774997	8777882
AT1G25112.TAIR10	Chr1	8815186	8815962	AT1G24851.TAIR10	Chr1	8778280	8779056
AT1G25112.TAIR10	Chr1	8815186	8815962	AT1G25025.TAIR10	Chr1	8800808	8801584
AT1G25112.TAIR10	Chr1	8815186	8815962	AT1G25180.TAIR10	Chr1	8829564	8830340
AT1G25145.TAIR10	Chr1	8818867	8820736	AT1G25054.TAIR10	Chr1	8798483	8806360
AT1G25145.TAIR10	Chr1	8818867	8820736	AT1G24793.TAIR10	Chr1	8767562	8769438
AT1G25145.TAIR10	Chr1	8818867	8820736	AT1G24880.TAIR10	Chr1	8775901	8783775
AT1G25145.TAIR10	Chr1	8818867	8820736	AT1G25210.TAIR10	Chr1	8833018	8835112
AT1G25150.TAIR10	Chr1	8821008	8822533	AT1G24800.TAIR10	Chr1	8769660	8771251
AT1G25150.TAIR10	Chr1	8821008	8822533	AT1G25055.TAIR10	Chr1	8806607	8808156
AT1G25150.TAIR10	Chr1	8821008	8822533	AT1G25211.TAIR10	Chr1	8835386	8837007
AT1G25150.TAIR10	Chr1	8821008	8822533	AT1G24881.TAIR10	Chr1	8784036	8785634
AT1G25155.TAIR10	Chr1	8822692	8824821	AT1G24807.TAIR10	Chr1	8771766	8773535
AT1G25155.TAIR10	Chr1	8822692	8824821	AT1G25083.TAIR10	Chr1	8808549	8810443
AT1G25155.TAIR10	Chr1	8822692	8824821	AT1G25220.TAIR10	Chr1	8836835	8839549
AT1G25155.TAIR10	Chr1	8822692	8824821	AT1G24909.TAIR10	Chr1	8785785	8787914
AT1G25155.TAIR10	Chr1	8822692	8824821	AT5G57890.TAIR10	Chr5	23447407	23449679
AT1G25180.TAIR10	Chr1	8829564	8830340	AT1G24851.TAIR10	Chr1	8778280	8779056
AT1G25180.TAIR10	Chr1	8829564	8830340	AT1G25112.TAIR10	Chr1	8815186	8815962
AT1G25180.TAIR10	Chr1	8829564	8830340	AT1G25025.TAIR10	Chr1	8800808	8801584
AT1G25210.TAIR10	Chr1	8833018	8835112	AT1G25145.TAIR10	Chr1	8818867	8820736
AT1G25210.TAIR10	Chr1	8833018	8835112	AT1G25054.TAIR10	Chr1	8798483	8806360
AT1G25210.TAIR10	Chr1	8833018	8835112	AT1G24793.TAIR10	Chr1	8767562	8769438
AT1G25210.TAIR10	Chr1	8833018	8835112	AT1G24880.TAIR10	Chr1	8775901	8783775
AT1G25211.TAIR10	Chr1	8835386	8837007	AT1G24800.TAIR10	Chr1	8769660	8771251
AT1G25211.TAIR10	Chr1	8835386	8837007	AT1G25055.TAIR10	Chr1	8806607	8808156
AT1G25211.TAIR10	Chr1	8835386	8837007	AT1G24881.TAIR10	Chr1	8784036	8785634
AT1G25211.TAIR10	Chr1	8835386	8837007	AT1G25150.TAIR10	Chr1	8821008	8822533
AT1G25220.TAIR10	Chr1	8836835	8839549	AT1G24807.TAIR10	Chr1	8771766	8773535
AT1G25220.TAIR10	Chr1	8836835	8839549	AT1G25083.TAIR10	Chr1	8808549	8810443
AT1G25220.TAIR10	Chr1	8836835	8839549	AT1G24909.TAIR10	Chr1	8785785	8787914
AT1G25220.TAIR10	Chr1	8836835	8839549	AT5G57890.TAIR10	Chr5	23447407	23449679
AT1G25220.TAIR10	Chr1	8836835	8839549	AT1G25155.TAIR10	Chr1	8822692	8824821
AT1G25520.TAIR10	Chr1	8962125	8964564	AT1G68650.TAIR10	Chr1	25775741	25777874
AT1G26240.TAIR10	Chr1	9078140	9079576	AT5G06630.TAIR10	Chr5	2036361	2037843
AT1G26240.TAIR10	Chr1	9078140	9079576	AT3G54590.TAIR10	Chr3	20206160	20208472
AT1G26240.TAIR10	Chr1	9078140	9079576	AT5G06640.TAIR10	Chr5	2039859	2041928
AT1G26240.TAIR10	Chr1	9078140	9079576	AT1G23720.TAIR10	Chr1	8388655	8391540
AT1G26240.TAIR10	Chr1	9078140	9079576	AT3G54580.TAIR10	Chr3	20200688	20203782
AT1G26240.TAIR10	Chr1	9078140	9079576	AT4G08380.TAIR10	Chr4	5311093	5312406
AT1G26240.TAIR10	Chr1	9078140	9079576	AT1G26250.TAIR10	Chr1	9083838	9085464
AT1G26240.TAIR10	Chr1	9078140	9079576	AT3G28550.TAIR10	Chr3	10700707	10703929
AT1G26240.TAIR10	Chr1	9078140	9079576	AT1G12040.TAIR10	Chr1	4070124	4072567
AT1G26240.TAIR10	Chr1	9078140	9079576	AT2G24980.TAIR10	Chr2	10622453	10624132
AT1G26240.TAIR10	Chr1	9078140	9079576	AT4G08410.TAIR10	Chr4	5339086	5341209
AT1G26240.TAIR10	Chr1	9078140	9079576	AT5G35190.TAIR10	Chr5	13434181	13435167
AT1G26240.TAIR10	Chr1	9078140	9079576	AT4G08400.TAIR10	Chr4	5323800	5325341
AT1G26240.TAIR10	Chr1	9078140	9079576	AT4G08370.TAIR10	Chr4	5301962	5303314
AT1G26240.TAIR10	Chr1	9078140	9079576	AT4G13390.TAIR10	Chr4	7783818	7785326
AT1G26250.TAIR10	Chr1	9083838	9085464	AT5G06630.TAIR10	Chr5	2036361	2037843
AT1G26250.TAIR10	Chr1	9083838	9085464	AT3G54590.TAIR10	Chr3	20206160	20208472
AT1G26250.TAIR10	Chr1	9083838	9085464	AT5G06640.TAIR10	Chr5	2039859	2041928
AT1G26250.TAIR10	Chr1	9083838	9085464	AT1G23720.TAIR10	Chr1	8388655	8391540
AT1G26250.TAIR10	Chr1	9083838	9085464	AT3G54580.TAIR10	Chr3	20200688	20203782
AT1G26250.TAIR10	Chr1	9083838	9085464	AT4G08380.TAIR10	Chr4	5311093	5312406
AT1G26250.TAIR10	Chr1	9083838	9085464	AT1G26240.TAIR10	Chr1	9078140	9079576
AT1G26250.TAIR10	Chr1	9083838	9085464	AT3G28550.TAIR10	Chr3	10700707	10703929
AT1G26250.TAIR10	Chr1	9083838	9085464	AT1G12040.TAIR10	Chr1	4070124	4072567
AT1G26250.TAIR10	Chr1	9083838	9085464	AT2G24980.TAIR10	Chr2	10622453	10624132
AT1G26250.TAIR10	Chr1	9083838	9085464	AT4G08410.TAIR10	Chr4	5339086	5341209
AT1G26250.TAIR10	Chr1	9083838	9085464	AT5G35190.TAIR10	Chr5	13434181	13435167
AT1G26250.TAIR10	Chr1	9083838	9085464	AT4G08400.TAIR10	Chr4	5323800	5325341
AT1G26250.TAIR10	Chr1	9083838	9085464	AT4G13390.TAIR10	Chr4	7783818	7785326
AT1G26740.TAIR10	Chr1	9244981	9246603	AT1G69485.TAIR10	Chr1	26118229	26119576
AT1G26880.TAIR10	Chr1	9315383	9316729	AT1G69620.TAIR10	Chr1	26189836	26191323
AT1G26910.TAIR10	Chr1	9321650	9322965	AT1G14320.TAIR10	Chr1	4888214	4889661
AT1G26910.TAIR10	Chr1	9321650	9322965	AT1G66580.TAIR10	Chr1	24839165	24840612
AT1G27330.TAIR10	Chr1	9492964	9494069	AT1G27350.TAIR10	Chr1	9498151	9499425
AT1G27350.TAIR10	Chr1	9498151	9499425	AT1G27330.TAIR10	Chr1	9492964	9494069
AT1G27390.TAIR10	Chr1	9513089	9515001	AT1G75550.TAIR10	Chr1	28369437	28369940
AT1G27390.TAIR10	Chr1	9513089	9515001	AT4G36230.TAIR10	Chr4	17145586	17146251
AT1G27390.TAIR10	Chr1	9513089	9515001	AT1G62240.TAIR10	Chr1	22994583	22995471
AT1G27390.TAIR10	Chr1	9513089	9515001	AT3G23450.TAIR10	Chr3	8410433	8412193
AT1G27400.TAIR10	Chr1	9515135	9516940	AT1G67430.TAIR10	Chr1	25262159	25263789
AT1G27540.TAIR10	Chr1	9566332	9567906	AT1G27580.TAIR10	Chr1	9589933	9591075
AT1G27565.TAIR10	Chr1	9574550	9575189	AT1G52905.TAIR10	Chr1	19706085	19706706
AT1G27580.TAIR10	Chr1	9589933	9591075	AT1G27540.TAIR10	Chr1	9566332	9567906
AT1G27840.TAIR10	Chr1	9693008	9696364	AT1G19750.TAIR10	Chr1	6826997	6830063
AT1G28450.TAIR10	Chr1	10003966	10004523	AT1G28460.TAIR10	Chr1	10006230	10006778
AT1G28460.TAIR10	Chr1	10006230	10006778	AT1G28450.TAIR10	Chr1	10003966	10004523
AT1G28550.TAIR10	Chr1	10036966	10037698	AT2G33870.TAIR10	Chr2	14337366	14338251
AT1G29310.TAIR10	Chr1	10252294	10254690	AT2G34250.TAIR10	Chr2	14462059	14464862
AT1G29350.TAIR10	Chr1	10268469	10273788	AT1G29370.TAIR10	Chr1	10277890	10283198
AT1G29370.TAIR10	Chr1	10277890	10283198	AT1G29350.TAIR10	Chr1	10268469	10273788
AT1G29430.TAIR10	Chr1	10302650	10303335	AT5G27780.TAIR10	Chr5	9838885	9839313
AT1G29550.TAIR10	Chr1	10330514	10332326	AT1G29590.TAIR10	Chr1	10339937	10342848
AT1G29590.TAIR10	Chr1	10339937	10342848	AT1G29550.TAIR10	Chr1	10330514	10332326
AT1G29620.TAIR10	Chr1	10347363	10349017	AT1G32720.TAIR10	Chr1	11834902	11836631
AT1G29910.TAIR10	Chr1	10472280	10473299	AT1G29920.TAIR10	Chr1	10474784	10475959
AT1G29910.TAIR10	Chr1	10472280	10473299	AT2G34430.TAIR10	Chr2	14524756	14525763
AT1G29910.TAIR10	Chr1	10472280	10473299	AT1G29930.TAIR10	Chr1	10478005	10479048
AT1G29910.TAIR10	Chr1	10472280	10473299	AT2G34420.TAIR10	Chr2	14522524	14523568
AT1G29920.TAIR10	Chr1	10474784	10475959	AT2G34430.TAIR10	Chr2	14524756	14525763
AT1G29920.TAIR10	Chr1	10474784	10475959	AT1G29910.TAIR10	Chr1	10472280	10473299
AT1G29920.TAIR10	Chr1	10474784	10475959	AT1G29930.TAIR10	Chr1	10478005	10479048
AT1G29920.TAIR10	Chr1	10474784	10475959	AT2G34420.TAIR10	Chr2	14522524	14523568
AT1G29930.TAIR10	Chr1	10478005	10479048	AT1G29920.TAIR10	Chr1	10474784	10475959
AT1G29930.TAIR10	Chr1	10478005	10479048	AT2G34430.TAIR10	Chr2	14524756	14525763
AT1G29930.TAIR10	Chr1	10478005	10479048	AT1G29910.TAIR10	Chr1	10472280	10473299
AT1G29930.TAIR10	Chr1	10478005	10479048	AT2G34420.TAIR10	Chr2	14522524	14523568
AT1G29960.TAIR10	Chr1	10494707	10496170	AT1G23465.TAIR10	Chr1	8330055	8330938
AT1G29965.TAIR10	Chr1	10498310	10499462	AT2G34480.TAIR10	Chr2	14532708	14534239
AT1G29965.TAIR10	Chr1	10498310	10499462	AT1G29970.TAIR10	Chr1	10498351	10501427
AT1G29970.TAIR10	Chr1	10498351	10501427	AT2G34480.TAIR10	Chr2	14532708	14534239
AT1G29970.TAIR10	Chr1	10498351	10501427	AT1G29965.TAIR10	Chr1	10498310	10499462
AT1G30120.TAIR10	Chr1	10584160	10586635	AT2G34590.TAIR10	Chr2	14568811	14570969
AT1G30230.TAIR10	Chr1	10638914	10640782	AT2G18110.TAIR10	Chr2	7872251	7873912
AT1G31180.TAIR10	Chr1	11142714	11144633	AT5G14200.TAIR10	Chr5	4576202	4578402
AT1G31340.TAIR10	Chr1	11217845	11219458	AT2G35635.TAIR10	Chr2	14980970	14982116
AT1G31340.TAIR10	Chr1	11217845	11219458	AT5G37640.TAIR10	Chr5	14952782	14953750
AT1G31340.TAIR10	Chr1	11217845	11219458	AT3G09790.TAIR10	Chr3	3003862	3006192
AT1G31340.TAIR10	Chr1	11217845	11219458	AT5G03240.TAIR10	Chr5	771725	773515
AT1G31340.TAIR10	Chr1	11217845	11219458	AT1G65350.TAIR10	Chr1	24272518	24277275
AT1G31340.TAIR10	Chr1	11217845	11219458	AT1G55060.TAIR10	Chr1	20549533	20550225
AT1G31340.TAIR10	Chr1	11217845	11219458	AT4G05320.TAIR10	Chr4	2718170	2720308
AT1G31340.TAIR10	Chr1	11217845	11219458	AT4G02890.TAIR10	Chr4	1278530	1280028
AT1G31340.TAIR10	Chr1	11217845	11219458	AT4G05050.TAIR10	Chr4	2588004	2589139
AT1G31340.TAIR10	Chr1	11217845	11219458	AT2G36170.TAIR10	Chr2	15172094	15173280
AT1G31340.TAIR10	Chr1	11217845	11219458	AT3G52590.TAIR10	Chr3	19505629	19506932
AT1G31340.TAIR10	Chr1	11217845	11219458	AT5G20620.TAIR10	Chr5	6973071	6974946
AT1G31880.TAIR10	Chr1	11445490	11450189	AT2G21030.TAIR10	Chr2	9024536	9025578
AT1G32000.TAIR10	Chr1	11508285	11508909	AT5G38190.TAIR10	Chr5	15234188	15237906
AT1G32010.TAIR10	Chr1	11509341	11512040	AT5G38190.TAIR10	Chr5	15234188	15237906
AT1G32210.TAIR10	Chr1	11605857	11607768	AT2G35520.TAIR10	Chr2	14921493	14922841
AT1G32337.TAIR10	Chr1	11661815	11662122	AT3G46390.TAIR10	Chr3	17071255	17071683
AT1G32380.TAIR10	Chr1	11681752	11684478	AT2G35390.TAIR10	Chr2	14895279	14897822
AT1G32470.TAIR10	Chr1	11739304	11740361	AT2G35370.TAIR10	Chr2	14891102	14892218
AT1G32720.TAIR10	Chr1	11834902	11836631	AT1G29620.TAIR10	Chr1	10347363	10349017
AT1G33120.TAIR10	Chr1	12010901	12012524	AT1G33140.TAIR10	Chr1	12023275	12024783
AT1G33140.TAIR10	Chr1	12023275	12024783	AT1G33120.TAIR10	Chr1	12010901	12012524
AT1G33940.TAIR10	Chr1	12330576	12332785	AT5G18700.TAIR10	Chr5	6235096	6240733
AT1G34020.TAIR10	Chr1	12366854	12369178	AT4G09810.TAIR10	Chr4	6175176	6177293
AT1G34030.TAIR10	Chr1	12370065	12371553	AT4G09800.TAIR10	Chr4	6173715	6175200
AT1G34030.TAIR10	Chr1	12370065	12371553	AT1G22780.TAIR10	Chr1	8067864	8069342
AT1G34210.TAIR10	Chr1	12458670	12462905	AT1G71830.TAIR10	Chr1	27018158	27022117
AT1G34410.TAIR10	Chr1	12577722	12580824	AT1G35240.TAIR10	Chr1	12927457	12930523
AT1G34792.TAIR10	Chr1	12766263	12766651	AT1G34800.TAIR10	Chr1	12773164	12773442
AT1G34792.TAIR10	Chr1	12766263	12766651	AT1G34825.TAIR10	Chr1	12790122	12790605
AT1G34792.TAIR10	Chr1	12766263	12766651	AT1G34850.TAIR10	Chr1	12800308	12800571
AT1G34792.TAIR10	Chr1	12766263	12766651	AT1G34860.TAIR10	Chr1	12803708	12803986
AT1G34792.TAIR10	Chr1	12766263	12766651	AT1G34805.TAIR10	Chr1	12776578	12776856
AT1G34792.TAIR10	Chr1	12766263	12766651	AT1G34820.TAIR10	Chr1	12786817	12787095
AT1G34792.TAIR10	Chr1	12766263	12766651	AT1G34930.TAIR10	Chr1	12807121	12807399
AT1G34792.TAIR10	Chr1	12766263	12766651	AT1G34840.TAIR10	Chr1	12796984	12797247
AT1G34795.TAIR10	Chr1	12769644	12770131	AT1G34800.TAIR10	Chr1	12773164	12773442
AT1G34795.TAIR10	Chr1	12769644	12770131	AT1G34825.TAIR10	Chr1	12790122	12790605
AT1G34795.TAIR10	Chr1	12769644	12770131	AT1G34850.TAIR10	Chr1	12800308	12800571
AT1G34795.TAIR10	Chr1	12769644	12770131	AT1G34805.TAIR10	Chr1	12776578	12776856
AT1G34795.TAIR10	Chr1	12769644	12770131	AT1G34820.TAIR10	Chr1	12786817	12787095
AT1G34795.TAIR10	Chr1	12769644	12770131	AT1G34830.TAIR10	Chr1	12793536	12794023
AT1G34795.TAIR10	Chr1	12769644	12770131	AT1G34815.TAIR10	Chr1	12783406	12783684
AT1G34795.TAIR10	Chr1	12769644	12770131	AT1G34810.TAIR10	Chr1	12779992	12780270
AT1G34795.TAIR10	Chr1	12769644	12770131	AT1G34840.TAIR10	Chr1	12796984	12797247
AT1G34800.TAIR10	Chr1	12773164	12773442	AT1G34825.TAIR10	Chr1	12790122	12790605
AT1G34800.TAIR10	Chr1	12773164	12773442	AT1G34850.TAIR10	Chr1	12800308	12800571
AT1G34800.TAIR10	Chr1	12773164	12773442	AT1G34795.TAIR10	Chr1	12769644	12770131
AT1G34800.TAIR10	Chr1	12773164	12773442	AT1G34860.TAIR10	Chr1	12803708	12803986
AT1G34800.TAIR10	Chr1	12773164	12773442	AT1G34792.TAIR10	Chr1	12766263	12766651
AT1G34800.TAIR10	Chr1	12773164	12773442	AT1G34805.TAIR10	Chr1	12776578	12776856
AT1G34800.TAIR10	Chr1	12773164	12773442	AT1G34820.TAIR10	Chr1	12786817	12787095
AT1G34800.TAIR10	Chr1	12773164	12773442	AT1G34830.TAIR10	Chr1	12793536	12794023
AT1G34800.TAIR10	Chr1	12773164	12773442	AT1G34930.TAIR10	Chr1	12807121	12807399
AT1G34800.TAIR10	Chr1	12773164	12773442	AT1G34815.TAIR10	Chr1	12783406	12783684
AT1G34800.TAIR10	Chr1	12773164	12773442	AT1G34810.TAIR10	Chr1	12779992	12780270
AT1G34800.TAIR10	Chr1	12773164	12773442	AT1G34840.TAIR10	Chr1	12796984	12797247
AT1G34805.TAIR10	Chr1	12776578	12776856	AT1G34800.TAIR10	Chr1	12773164	12773442
AT1G34805.TAIR10	Chr1	12776578	12776856	AT1G34825.TAIR10	Chr1	12790122	12790605
AT1G34805.TAIR10	Chr1	12776578	12776856	AT1G34850.TAIR10	Chr1	12800308	12800571
AT1G34805.TAIR10	Chr1	12776578	12776856	AT1G34795.TAIR10	Chr1	12769644	12770131
AT1G34805.TAIR10	Chr1	12776578	12776856	AT1G34860.TAIR10	Chr1	12803708	12803986
AT1G34805.TAIR10	Chr1	12776578	12776856	AT1G34792.TAIR10	Chr1	12766263	12766651
AT1G34805.TAIR10	Chr1	12776578	12776856	AT1G34820.TAIR10	Chr1	12786817	12787095
AT1G34805.TAIR10	Chr1	12776578	12776856	AT1G34830.TAIR10	Chr1	12793536	12794023
AT1G34805.TAIR10	Chr1	12776578	12776856	AT1G34930.TAIR10	Chr1	12807121	12807399
AT1G34805.TAIR10	Chr1	12776578	12776856	AT1G34815.TAIR10	Chr1	12783406	12783684
AT1G34805.TAIR10	Chr1	12776578	12776856	AT1G34810.TAIR10	Chr1	12779992	12780270
AT1G34805.TAIR10	Chr1	12776578	12776856	AT1G34840.TAIR10	Chr1	12796984	12797247
AT1G34810.TAIR10	Chr1	12779992	12780270	AT1G34800.TAIR10	Chr1	12773164	12773442
AT1G34810.TAIR10	Chr1	12779992	12780270	AT1G34825.TAIR10	Chr1	12790122	12790605
AT1G34810.TAIR10	Chr1	12779992	12780270	AT1G34850.TAIR10	Chr1	12800308	12800571
AT1G34810.TAIR10	Chr1	12779992	12780270	AT1G34795.TAIR10	Chr1	12769644	12770131
AT1G34810.TAIR10	Chr1	12779992	12780270	AT1G34805.TAIR10	Chr1	12776578	12776856
AT1G34810.TAIR10	Chr1	12779992	12780270	AT1G34820.TAIR10	Chr1	12786817	12787095
AT1G34810.TAIR10	Chr1	12779992	12780270	AT1G34830.TAIR10	Chr1	12793536	12794023
